postcode,population,mean_age,perc_foreigners,salary
888,17386,37,0.12,20858.0
889,6644,39,0.18,21668.0
890,424,41,0.06,19633.0
891,792,44,0.04,22805.0
892,1527,46,0.05,23481.0
893,1009,46,0.04,19914.0
894,2128,45,0.02,23229.0
895,1290,41,0.03,20809.0
896,1453,46,0.04,23155.0
897,2455,47,0.04,22498.0
898,217,47,0.03,27276.0
899,1018,42,0.11,25975.0
900,286,42,0.11,25975.0
901,167,42,0.03,18341.0
902,3438,33,0.04,22757.0
903,923,37,0.04,23278.0
904,16556,33,0.06,21359.0
905,11218,40,0.11,24595.0
906,26450,38,0.13,19207.0
907,3033,41,0.03,17893.0
908,55568,37,0.11,28042.0
909,416,50,0.03,19601.0
910,669,42,0.04,21844.0
911,752,40,0.42,26327.0
912,15604,36,0.43,24875.0
913,27492,35,0.39,24550.0
914,1498,38,0.56,23694.0
915,2893,41,0.3,24736.0
916,5100,39,0.15,28159.0
917,448,44,0.15,25004.0
918,402,46,0.28,24433.0
919,6633,33,0.28,16569.0
920,57,39,0.03,19493.0
921,6676,47,0.22,22366.0
922,12190,45,0.22,21820.0
923,9139,45,0.24,22762.0
924,21970,45,0.26,22141.0
925,34233,45,0.24,21971.0
926,60849,44,0.23,24307.0
927,67402,44,0.22,24169.0
928,59325,45,0.23,24027.0
929,62948,43,0.18,22966.0
930,32591,41,0.14,31346.0
931,41233,41,0.21,26510.0
932,36196,43,0.3,26007.0
933,740,44,0.03,25964.0
934,1417,40,0.03,26887.0
935,6267,43,0.08,29676.0
936,5116,46,0.07,22970.0
937,1940,44,0.11,31562.0
938,306,48,0.03,25060.0
939,602,48,0.03,25381.0
940,5965,41,0.07,29819.0
941,5575,40,0.1,26321.0
942,8198,38,0.07,27279.0
943,1066,44,0.06,27213.0
944,669,43,0.1,25615.0
945,1644,41,0.05,27149.0
946,385,44,0.03,26084.0
947,2321,42,0.11,27837.0
948,3522,42,0.21,23501.0
949,923,46,0.02,27795.0
950,584,44,0.04,28676.0
951,190,44,0.02,31201.0
952,3789,40,0.1,31144.0
953,5438,42,0.21,24154.0
954,477,46,0.07,22493.0
955,508,54,0.04,20137.0
956,874,50,0.02,19393.0
957,395,49,0.04,16353.0
958,403,49,0.04,16322.0
959,1058,42,0.05,18067.0
960,401,42,0.05,18067.0
961,402,45,0.01,17044.0
962,132,52,0.01,14941.0
963,60,48,0.02,16139.0
964,1704,46,0.02,14962.0
965,92,44,0.03,15256.0
966,275,52,0.01,14217.0
967,787,47,0.02,17478.0
968,292,50,0.01,14510.0
969,462,51,0.01,14456.0
970,789,44,0.03,16236.0
971,412,41,0.07,16536.0
972,7252,41,0.12,18319.0
973,2988,39,0.06,19942.0
974,85,40,0.08,22998.0
975,247,48,0.05,17506.0
976,716,49,0.04,16871.0
977,3033,41,0.05,19660.0
978,912,46,0.01,16054.0
979,297,46,0.01,16054.0
980,303,46,0.01,16054.0
981,37348,37,0.13,26510.0
982,23032,37,0.1,26546.0
983,4242,37,0.07,27551.0
984,2019,38,0.09,31155.0
985,9126,42,0.12,26082.0
986,3711,42,0.09,26966.0
987,1966,42,0.08,26389.0
988,287,46,0.1,28058.0
989,738,40,0.05,27126.0
990,19063,42,0.13,24196.0
991,4705,37,0.28,24895.0
992,8293,36,0.24,23870.0
993,63261,43,0.16,23951.0
994,14516,35,0.05,22898.0
995,3204,37,0.08,20994.0
996,1605,44,0.04,18554.0
997,1172,42,0.05,18161.0
998,207,55,0.0,11848.0
999,63,53,0.03,17994.0
1000,1133,45,0.24,18006.0
1001,374,57,0.07,20147.0
1002,524,54,0.15,15590.0
1003,207,48,0.02,17445.0
1004,299,49,0.08,17677.0
1005,167,55,0.07,17738.0
1006,304,52,0.04,15701.0
1007,387,52,0.13,16629.0
1008,3629,44,0.03,23675.0
1009,398,50,0.09,19688.0
1010,164,50,0.08,19621.0
1011,4528,37,0.08,28724.0
1012,14863,42,0.14,24863.0
1013,8500,38,0.08,29355.0
1014,1281,39,0.09,25347.0
1015,14072,41,0.12,25480.0
1016,18694,41,0.24,25017.0
1017,18416,40,0.13,28905.0
1018,9022,36,0.08,27401.0
1019,11129,38,0.08,28826.0
1020,7583,38,0.06,30421.0
1021,10406,38,0.14,31289.0
1022,2776,42,0.18,27280.0
1023,5854,36,0.11,29064.0
1024,5070,40,0.14,27596.0
1025,3784,38,0.11,30440.0
1026,26040,39,0.16,25809.0
1027,3317,38,0.15,33270.0
1028,5398,46,0.1,25401.0
1029,7931,37,0.06,28712.0
1030,3009,43,0.12,22923.0
1031,3999,46,0.07,24792.0
1032,1280,47,0.05,25224.0
1033,1290,45,0.06,24542.0
1034,2403,44,0.05,24001.0
1035,1464,48,0.05,26072.0
1036,324,43,0.03,25736.0
1037,1502,45,0.05,22038.0
1038,269,48,0.01,24070.0
1039,39191,40,0.15,27216.0
1040,9812,39,0.09,25547.0
1041,3469,40,0.05,26835.0
1042,46170,44,0.16,25677.0
1043,59089,42,0.14,24960.0
1044,1167,42,0.03,24191.0
1045,8186,37,0.24,20640.0
1046,2566,46,0.4,17759.0
1047,900,50,0.43,19340.0
1048,736,44,0.27,20334.0
1049,950,44,0.44,19713.0
1050,1564,42,0.41,19998.0
1051,574,49,0.41,18851.0
1052,6257,42,0.15,19333.0
1053,1846,46,0.13,18572.0
1054,152,46,0.35,20218.0
1055,141,47,0.37,20248.0
1056,298,46,0.35,20146.0
1057,261,47,0.37,20243.0
1058,1941,46,0.19,18548.0
1059,1272,44,0.04,18831.0
1060,494,44,0.18,18724.0
1061,3376,44,0.3,20030.0
1062,823,48,0.36,19289.0
1063,90,49,0.42,18831.0
1064,951,46,0.11,17944.0
1065,6580,36,0.13,21286.0
1066,6060,36,0.09,22124.0
1067,142,41,0.11,15818.0
1068,636,45,0.08,25967.0
1069,134,47,0.03,27276.0
1070,907,45,0.04,24614.0
1071,230,45,0.04,24616.0
1072,798,46,0.05,22122.0
1073,1119,37,0.17,28622.0
1074,21537,38,0.05,17865.0
1075,141,55,0.0,21403.0
1076,814,40,0.02,16750.0
1077,2578,33,0.22,16101.0
1078,183,50,0.09,19653.0
1079,12345,39,0.1,26096.0
1080,2347,44,0.09,24804.0
1081,1398,43,0.11,26114.0
1082,2382,42,0.06,25330.0
1083,2147,42,0.13,24103.0
1084,935,44,0.13,23870.0
1085,9405,38,0.08,26422.0
1086,1754,41,0.12,25774.0
1087,135,38,0.06,32039.0
1088,8175,37,0.07,30597.0
1089,14867,39,0.08,27009.0
1090,1433,41,0.1,26446.0
1091,5494,40,0.08,26386.0
1092,3188,41,0.1,25213.0
1093,12632,36,0.09,26060.0
1094,3853,37,0.06,28455.0
1095,1635,32,0.37,19168.0
1096,3991,39,0.05,19899.0
1097,10022,36,0.11,19224.0
1098,127,35,0.03,18277.0
1099,27576,39,0.18,24650.0
1100,204,37,0.12,27267.0
1101,1867,36,0.1,35398.0
1102,3941,39,0.09,26343.0
1103,12267,35,0.08,29965.0
1104,3019,36,0.11,29007.0
1105,1909,42,0.32,23600.0
1106,467,42,0.32,23540.0
1107,1508,43,0.31,23165.0
1108,3706,37,0.19,26703.0
1109,2172,40,0.25,26929.0
1110,1467,42,0.32,23996.0
1111,1640,42,0.23,25390.0
1112,10464,37,0.22,26742.0
1113,194,37,0.31,25507.0
1114,23279,40,0.11,25951.0
1115,5508,34,0.05,25378.0
1116,907,39,0.09,23439.0
1117,664,39,0.02,17050.0
1118,1700,37,0.02,16618.0
1119,778,38,0.12,21207.0
1120,1880,36,0.04,20602.0
1121,1023,40,0.02,20226.0
1122,7771,31,0.09,21810.0
1123,1444,34,0.05,20732.0
1124,1207,39,0.05,18800.0
1125,6267,36,0.09,21945.0
1126,12902,35,0.1,20335.0
1127,7019,32,0.08,24982.0
1128,1132,37,0.13,21075.0
1129,5143,33,0.04,23713.0
1130,11770,33,0.06,24637.0
1131,4714,36,0.07,22642.0
1132,21264,35,0.07,23295.0
1133,11021,33,0.05,23111.0
1134,2029,39,0.02,18626.0
1135,2501,34,0.03,20289.0
1136,9021,43,0.08,27142.0
1137,12478,40,0.08,26725.0
1138,744,39,0.06,28103.0
1139,66905,39,0.15,27409.0
1140,0,38,0.11,30146.0
1141,15441,37,0.21,26425.0
1142,4282,38,0.1,26419.0
1143,13342,35,0.14,25850.0
1144,3589,37,0.24,26815.0
1145,63499,39,0.12,25552.0
1146,82860,38,0.12,26929.0
1147,64737,37,0.1,26777.0
1148,3907,36,0.05,28687.0
1149,46250,38,0.15,26899.0
1150,6426,35,0.1,26085.0
1151,64650,36,0.27,28226.0
1152,26696,39,0.31,26176.0
1153,413,35,0.33,28881.0
1154,14293,40,0.14,26709.0
1155,42382,41,0.14,25642.0
1156,44591,40,0.19,24982.0
1157,22710,44,0.34,22447.0
1158,26635,44,0.37,21605.0
1159,44072,43,0.37,22445.0
1160,44285,41,0.29,23913.0
1161,27539,40,0.15,25846.0
1162,1837,37,0.08,23885.0
1163,1880,44,0.06,22434.0
1164,1927,48,0.05,22301.0
1165,38087,43,0.12,25877.0
1166,201,52,0.09,20549.0
1167,591,51,0.06,19684.0
1168,1780,42,0.13,19869.0
1169,164,50,0.03,24726.0
1170,44,56,0.07,15655.0
1171,531,47,0.13,18094.0
1172,397,54,0.07,17214.0
1173,1270,44,0.09,19703.0
1174,583,51,0.05,15007.0
1175,219,52,0.03,18447.0
1176,54,68,0.0,11678.0
1177,39,70,0.0,13600.0
1178,20,48,0.0,9204.0
1179,15811,40,0.06,22199.0
1180,9039,42,0.1,26000.0
1181,7397,41,0.08,24869.0
1182,14965,40,0.04,20724.0
1183,43332,33,0.03,23627.0
1184,36867,33,0.02,23748.0
1185,26771,35,0.03,25437.0
1186,36693,34,0.03,21858.0
1187,754,49,0.04,21097.0
1188,725,43,0.03,24620.0
1189,599,46,0.04,22742.0
1190,1399,44,0.02,21964.0
1191,2602,41,0.04,21537.0
1192,366,45,0.04,23109.0
1193,10663,38,0.08,24654.0
1194,669,49,0.1,20134.0
1195,1990,43,0.05,21506.0
1196,3474,42,0.02,19635.0
1197,392,52,0.03,19472.0
1198,299,52,0.02,18657.0
1199,737,53,0.05,22051.0
1200,472,49,0.06,19994.0
1201,160,57,0.02,16638.0
1202,511,53,0.03,20560.0
1203,490,55,0.03,21885.0
1204,1344,45,0.07,21104.0
1205,162,51,0.14,24790.0
1206,348,52,0.03,20072.0
1207,41,51,0.01,29533.0
1208,655,49,0.05,20456.0
1209,115,52,0.08,25845.0
1210,194,49,0.03,19651.0
1211,501,47,0.1,25825.0
1212,157,49,0.02,24444.0
1213,662,50,0.06,21709.0
1214,22,46,0.03,31495.0
1215,87755,34,0.07,24783.0
1216,33781,33,0.03,23706.0
1217,349,46,0.07,22747.0
1218,1782,43,0.06,24784.0
1219,7495,40,0.09,29897.0
1220,1035,45,0.06,23094.0
1221,377,45,0.02,23233.0
1222,907,45,0.02,21899.0
1223,686,45,0.02,22957.0
1224,9059,37,0.1,22588.0
1225,1949,41,0.05,28299.0
1226,1907,45,0.06,23166.0
1227,656,43,0.05,23094.0
1228,859,43,0.24,18657.0
1229,197,47,0.18,34001.0
1230,521,44,0.05,24624.0
1231,333,44,0.08,23987.0
1232,479,46,0.03,24987.0
1233,181,46,0.03,25010.0
1234,639,46,0.04,24853.0
1235,1455,43,0.07,24481.0
1236,188,39,0.14,26258.0
1237,1000,46,0.06,23420.0
1238,2240,48,0.05,22716.0
1239,837,47,0.03,24376.0
1240,1700,42,0.1,22325.0
1241,4079,40,0.04,27077.0
1242,698,42,0.04,27251.0
1243,1373,47,0.04,24046.0
1244,236,47,0.04,23537.0
1245,1072,43,0.1,21704.0
1246,1630,46,0.09,22494.0
1247,1816,42,0.03,26008.0
1248,3358,41,0.03,24242.0
1249,1067,43,0.04,22494.0
1250,8452,39,0.05,27389.0
1251,1118,43,0.03,26433.0
1252,3230,42,0.03,24561.0
1253,826,42,0.02,25582.0
1254,2412,38,0.08,27996.0
1255,2308,38,0.12,28617.0
1256,901,45,0.11,26293.0
1257,3845,33,0.11,26129.0
1258,129,53,0.04,20403.0
1259,110,48,0.01,19494.0
1260,508,43,0.01,15988.0
1261,445,48,0.04,15577.0
1262,139,41,0.01,18898.0
1263,1077,44,0.03,19511.0
1264,1191,45,0.06,22528.0
1265,660,49,0.02,22366.0
1266,412,52,0.02,19386.0
1267,84,52,0.02,19386.0
1268,1471,43,0.05,24221.0
1269,673,47,0.04,25683.0
1270,346,48,0.07,21650.0
1271,211,53,0.04,21814.0
1272,112,51,0.01,25221.0
1273,173,48,0.08,20884.0
1274,177,48,0.08,22984.0
1275,552,51,0.02,26702.0
1276,56,51,0.02,27820.0
1277,425,43,0.07,22968.0
1278,463,43,0.06,26588.0
1279,2130,42,0.07,24143.0
1280,745,46,0.02,16588.0
1281,7051,31,0.3,19352.0
1282,485,42,0.08,21342.0
1283,29922,41,0.18,24043.0
1284,14752,42,0.11,26031.0
1285,42117,38,0.12,26547.0
1286,35360,39,0.12,25219.0
1287,24357,41,0.14,25600.0
1288,32033,37,0.08,28560.0
1289,23238,37,0.06,30125.0
1290,2412,43,0.09,27120.0
1291,2997,38,0.13,16921.0
1292,21858,35,0.12,21701.0
1293,3344,43,0.14,20363.0
1294,13345,33,0.06,25165.0
1295,1757,40,0.07,21110.0
1296,2942,38,0.05,19504.0
1297,27094,35,0.11,28763.0
1298,26,45,0.1,26951.0
1299,14802,43,0.08,27303.0
1300,20666,40,0.15,25798.0
1301,24599,39,0.07,27174.0
1302,768,50,0.05,17719.0
1303,923,47,0.04,20759.0
1304,71,45,0.08,20447.0
1305,942,49,0.03,20862.0
1306,406,54,0.01,20077.0
1307,439,47,0.03,17057.0
1308,14325,36,0.1,29373.0
1309,8657,37,0.09,28655.0
1310,2574,39,0.35,25400.0
1311,20,37,0.18,28398.0
1312,7868,36,0.22,26731.0
1313,9600,36,0.22,25737.0
1314,4470,38,0.4,24957.0
1315,938,38,0.31,28326.0
1316,1526,40,0.2,26019.0
1317,5139,37,0.08,26902.0
1318,20531,38,0.14,25940.0
1319,8362,34,0.2,25711.0
1320,49388,36,0.32,25654.0
1321,7984,33,0.09,27658.0
1322,13643,37,0.07,24521.0
1323,947,35,0.04,18095.0
1324,5173,36,0.03,23767.0
1325,1520,35,0.03,21719.0
1326,1005,36,0.02,21544.0
1327,6036,36,0.02,23437.0
1328,1933,34,0.03,18914.0
1329,7363,38,0.04,18729.0
1330,265,37,0.08,17597.0
1331,3491,37,0.02,18672.0
1332,126,36,0.02,18798.0
1333,20181,39,0.03,19758.0
1334,2610,42,0.03,18238.0
1335,215,41,0.04,18408.0
1336,1177,41,0.05,17312.0
1337,1333,41,0.05,16956.0
1338,501,46,0.05,17454.0
1339,1921,44,0.03,17422.0
1340,20254,43,0.07,26720.0
1341,30780,41,0.11,26384.0
1342,28455,39,0.18,25816.0
1343,36856,38,0.3,24891.0
1344,23227,39,0.05,27016.0
1345,2955,38,0.05,27460.0
1346,50816,37,0.14,26511.0
1347,26442,39,0.29,24996.0
1348,33827,40,0.15,25899.0
1349,34388,41,0.24,24380.0
1350,33302,39,0.37,24018.0
1351,19311,40,0.1,25801.0
1352,34157,40,0.12,26057.0
1353,87243,39,0.14,25715.0
1354,112,42,0.0,19636.0
1355,66,43,0.15,20849.0
1356,46687,40,0.17,27075.0
1357,14403,37,0.07,27537.0
1358,27457,37,0.22,26199.0
1359,402,42,0.13,18012.0
1360,615,41,0.06,27887.0
1361,803,42,0.08,27651.0
1362,1677,40,0.07,23893.0
1363,423,43,0.03,22023.0
1364,608,43,0.03,22023.0
1365,380,42,0.05,22933.0
1366,454,43,0.03,22023.0
1367,394,41,0.09,29837.0
1368,964,42,0.04,33497.0
1369,16339,38,0.08,26105.0
1370,20967,37,0.07,27036.0
1371,17445,40,0.12,25383.0
1372,22919,39,0.12,24221.0
1373,40272,36,0.08,25184.0
1374,31941,36,0.07,24521.0
1375,0,40,0.08,23473.0
1376,15860,30,0.09,24485.0
1377,2936,39,0.07,23357.0
1378,31,40,0.08,23551.0
1379,6647,40,0.1,18712.0
1380,2563,40,0.08,20619.0
1381,926,47,0.0,18255.0
1382,756,45,0.03,16853.0
1383,16776,43,0.11,26311.0
1384,18655,41,0.13,27296.0
1385,12619,45,0.09,30370.0
1386,15188,45,0.13,30104.0
1387,31229,34,0.08,31051.0
1388,54675,38,0.09,26913.0
1389,1684,45,0.08,20447.0
1390,1632,44,0.07,22911.0
1391,6683,41,0.06,26152.0
1392,4960,42,0.03,24804.0
1393,585,44,0.04,22282.0
1394,1056,45,0.03,23121.0
1395,1953,44,0.04,23816.0
1396,1319,46,0.03,23535.0
1397,415,46,0.05,14847.0
1398,1361,45,0.03,15695.0
1399,565,50,0.02,14754.0
1400,493,47,0.03,16350.0
1401,190,53,0.02,14259.0
1402,119,47,0.03,14757.0
1403,510,44,0.03,16076.0
1404,860,49,0.14,19657.0
1405,1057,45,0.28,20958.0
1406,2395,42,0.09,20142.0
1407,3491,44,0.14,20830.0
1408,673,52,0.05,18799.0
1409,428,48,0.02,17220.0
1410,16253,39,0.17,28488.0
1411,32406,37,0.11,27586.0
1412,43096,38,0.1,27953.0
1413,27945,38,0.08,27818.0
1414,623,41,0.1,21226.0
1415,2456,44,0.16,21204.0
1416,196,52,0.02,24358.0
1417,1417,48,0.07,20344.0
1418,886,46,0.08,21562.0
1419,644,46,0.1,19447.0
1420,32050,41,0.12,25290.0
1421,800,50,0.05,18398.0
1422,705,48,0.07,18993.0
1423,124,45,0.07,18928.0
1424,445,45,0.07,18928.0
1425,105,50,0.13,22129.0
1426,1059,46,0.13,22719.0
1427,1182,50,0.08,21722.0
1428,1014,52,0.13,17786.0
1429,384,52,0.03,25957.0
1430,623,48,0.12,20380.0
1431,512,49,0.11,19656.0
1432,162,48,0.07,20075.0
1433,740,50,0.07,20679.0
1434,28,41,0.0,17512.0
1435,1230,46,0.1,22072.0
1436,875,49,0.06,19433.0
1437,134,50,0.03,22391.0
1438,82,50,0.03,22391.0
1439,767,55,0.09,18921.0
1440,2011,47,0.14,19439.0
1441,214,56,0.1,21356.0
1442,814,48,0.11,19103.0
1443,665,48,0.07,19829.0
1444,328,56,0.08,17760.0
1445,557,50,0.09,18683.0
1446,410,44,0.05,22521.0
1447,196,45,0.03,17340.0
1448,784,49,0.07,16528.0
1449,328,42,0.02,14403.0
1450,432,49,0.0,14771.0
1451,769,44,0.04,16049.0
1452,482,49,0.0,15493.0
1453,12034,38,0.04,18422.0
1454,5801,38,0.02,18452.0
1455,1747,37,0.02,16488.0
1456,497,49,0.04,14189.0
1457,561,48,0.07,13166.0
1458,548,48,0.0,15087.0
1459,263,54,0.02,16744.0
1460,602,38,0.01,17666.0
1461,507,49,0.02,15106.0
1462,796,47,0.0,14389.0
1463,1182,44,0.01,15355.0
1464,266,48,0.02,14097.0
1465,3881,41,0.44,20096.0
1466,4465,34,0.26,19482.0
1467,1103,36,0.34,20881.0
1468,3457,36,0.4,21309.0
1469,248,36,0.39,21538.0
1470,996,43,0.34,19490.0
1471,4400,43,0.68,16746.0
1472,2439,41,0.53,19896.0
1473,581,45,0.15,19018.0
1474,401,41,0.19,17806.0
1475,1038,45,0.35,18670.0
1476,1458,45,0.2,19567.0
1477,1189,48,0.35,19069.0
1478,30,39,0.04,18708.0
1479,1307,42,0.16,18188.0
1480,15300,34,0.03,27341.0
1481,872,43,0.17,17967.0
1482,434,44,0.12,25541.0
1483,1355,40,0.08,27471.0
1484,1620,41,0.04,25936.0
1485,38785,39,0.18,25700.0
1486,1813,42,0.08,26803.0
1487,7030,36,0.15,27722.0
1488,3197,42,0.09,28457.0
1489,2059,42,0.09,29714.0
1490,1145,44,0.08,26145.0
1491,3079,39,0.09,26920.0
1492,1103,42,0.09,26993.0
1493,1466,44,0.12,25487.0
1494,2454,41,0.13,25942.0
1495,572,42,0.11,31682.0
1496,3075,43,0.08,25865.0
1497,383,49,0.26,16629.0
1498,18,55,0.14,15728.0
1499,603,55,0.14,20053.0
1500,287,56,0.14,17837.0
1501,102,64,0.06,16522.0
1502,35,69,0.0,10545.0
1503,183,57,0.18,15039.0
1504,83,57,0.18,15039.0
1505,279,55,0.12,16949.0
1506,114,66,0.04,14458.0
1507,78,67,0.13,12580.0
1508,379,55,0.06,17328.0
1509,2276,38,0.15,20803.0
1510,905,42,0.09,16042.0
1511,9592,41,0.06,22982.0
1512,21951,33,0.04,23614.0
1513,29296,34,0.04,21680.0
1514,9536,39,0.04,18094.0
1515,698,36,0.01,16941.0
1516,1890,45,0.03,14771.0
1517,1481,44,0.02,16132.0
1518,71,53,0.02,16172.0
1519,496,49,0.02,15388.0
1520,1642,48,0.03,14859.0
1521,235,45,0.0,18134.0
1522,2005,42,0.02,16786.0
1523,804,44,0.01,20751.0
1524,1006,43,0.02,15734.0
1525,260,47,0.04,14891.0
1526,1751,44,0.03,17270.0
1527,947,50,0.03,15306.0
1528,2063,45,0.05,16689.0
1529,2969,44,0.06,16226.0
1530,815,45,0.03,16718.0
1531,463,42,0.02,19049.0
1532,946,43,0.05,16595.0
1533,510,42,0.05,16626.0
1534,248,42,0.05,16626.0
1535,969,49,0.1,16311.0
1536,1584,45,0.05,16738.0
1537,1435,44,0.01,15148.0
1538,300,47,0.01,14590.0
1539,241,48,0.02,14238.0
1540,3567,45,0.04,17380.0
1541,2216,37,0.04,18732.0
1542,704,39,0.04,33749.0
1543,1273,48,0.04,16729.0
1544,1027,40,0.02,17318.0
1545,699,41,0.03,18369.0
1546,1149,43,0.03,16350.0
1547,5400,36,0.05,20370.0
1548,2013,37,0.04,21091.0
1549,2442,38,0.02,18818.0
1550,114,40,0.09,16828.0
1551,1212,43,0.05,19562.0
1552,1507,40,0.02,17280.0
1553,1380,37,0.04,17122.0
1554,1381,40,0.15,18940.0
1555,1603,38,0.05,17928.0
1556,1185,40,0.09,16828.0
1557,1437,40,0.11,15438.0
1558,2567,38,0.04,21987.0
1559,50641,35,0.11,22215.0
1560,3203,40,0.17,17793.0
1561,1169,43,0.13,16916.0
1562,3919,34,0.14,23651.0
1563,2071,38,0.18,19444.0
1564,1194,47,0.11,15720.0
1565,5,39,0.14,19766.0
1566,7362,35,0.07,23388.0
1567,6747,35,0.07,22429.0
1568,8416,36,0.08,19299.0
1569,7107,37,0.09,22018.0
1570,6878,40,0.09,32157.0
1571,679,47,0.03,15193.0
1572,450,43,0.01,17004.0
1573,656,44,0.03,14794.0
1574,2020,45,0.01,15331.0
1575,829,43,0.02,16286.0
1576,1393,45,0.07,14306.0
1577,105,50,0.0,11242.0
1578,167,55,0.01,11743.0
1579,409,51,0.0,13599.0
1580,2459,43,0.07,16247.0
1581,1008,46,0.05,15464.0
1582,895,46,0.05,15627.0
1583,626,45,0.02,16347.0
1584,40,45,0.02,16347.0
1585,1831,45,0.05,16184.0
1586,975,43,0.03,16460.0
1587,6392,43,0.01,16581.0
1588,4912,39,0.05,18502.0
1589,1427,44,0.0,17265.0
1590,2229,46,0.01,15684.0
1591,7221,32,0.03,18711.0
1592,8197,41,0.15,23991.0
1593,600,46,0.02,18761.0
1594,1633,43,0.02,20864.0
1595,607,50,0.04,21587.0
1596,5246,39,0.19,21120.0
1597,844,40,0.29,19026.0
1598,456,44,0.26,20339.0
1599,475,45,0.12,18602.0
1600,3639,35,0.18,21711.0
1601,3235,38,0.34,20524.0
1602,1384,39,0.4,19387.0
1603,2094,36,0.29,19745.0
1604,510,36,0.29,19758.0
1605,19840,37,0.11,21333.0
1606,5188,40,0.1,19162.0
1607,3018,41,0.13,17078.0
1608,1092,42,0.18,17923.0
1609,1979,42,0.1,18306.0
1610,1544,46,0.07,21074.0
1611,604,49,0.06,21300.0
1612,146,47,0.04,20221.0
1613,11224,41,0.06,24441.0
1614,440,49,0.05,20604.0
1615,392,49,0.04,20495.0
1616,584,54,0.03,21567.0
1617,1315,46,0.05,23059.0
1618,1035,46,0.05,22519.0
1619,7144,38,0.2,23015.0
1620,304,56,0.08,21325.0
1621,322,54,0.02,21202.0
1622,896,56,0.04,17963.0
1623,86,50,0.07,9896.0
1624,505,47,0.09,23950.0
1625,443,54,0.05,18092.0
1626,1886,48,0.14,21757.0
1627,117,56,0.09,19707.0
1628,89,55,0.07,19502.0
1629,40,56,0.0,21391.0
1630,1456,44,0.1,19524.0
1631,840,46,0.07,19563.0
1632,132,49,0.05,19569.0
1633,594,49,0.07,19053.0
1634,278,48,0.06,19477.0
1635,33474,32,0.2,25883.0
1636,208,32,0.26,22982.0
1637,1601,32,0.26,22985.0
1638,661,45,0.12,19343.0
1639,453,47,0.25,20302.0
1640,21852,31,0.27,21673.0
1641,53955,32,0.39,23317.0
1642,1993,32,0.37,21725.0
1643,431,32,0.3,23576.0
1644,519,42,0.0,21898.0
1645,201,51,0.1,17822.0
1646,636,47,0.04,18907.0
1647,859,44,0.05,22616.0
1648,621,46,0.01,20025.0
1649,238,49,0.04,17974.0
1650,498,45,0.03,21543.0
1651,10113,42,0.08,25540.0
1652,387,52,0.09,20548.0
1653,1338,33,0.03,23855.0
1654,430,40,0.21,19100.0
1655,751,37,0.03,21500.0
1656,17952,41,0.1,26802.0
1657,863,50,0.08,20428.0
1658,188,50,0.01,13724.0
1659,3603,42,0.16,16977.0
1660,254,50,0.07,19292.0
1661,119,53,0.14,20260.0
1662,494,54,0.03,21861.0
1663,1819,47,0.12,19313.0
1664,97,47,0.12,19313.0
1665,124,50,0.09,19012.0
1666,393,52,0.06,18718.0
1667,676,52,0.07,20954.0
1668,178,50,0.03,18042.0
1669,225,51,0.03,20046.0
1670,26781,44,0.15,26339.0
1671,27045,43,0.14,27990.0
1672,34579,42,0.17,25580.0
1673,55863,44,0.17,22607.0
1674,67178,44,0.2,23548.0
1675,40497,43,0.2,23899.0
1676,66045,44,0.17,24016.0
1677,80335,43,0.19,24304.0
1678,51173,44,0.17,24608.0
1679,72451,42,0.13,24906.0
1680,8639,39,0.18,18926.0
1681,13725,40,0.17,17858.0
1682,8953,39,0.17,18975.0
1683,708,38,0.09,18135.0
1684,6349,39,0.04,20027.0
1685,1016,43,0.09,18135.0
1686,173,54,0.27,17207.0
1687,262,56,0.23,16703.0
1688,93,54,0.11,17435.0
1689,121,45,0.18,20059.0
1690,235,45,0.18,20059.0
1691,85,45,0.18,20059.0
1692,256,46,0.15,18564.0
1693,71,44,0.18,20155.0
1694,480,56,0.11,17172.0
1695,587,50,0.14,17572.0
1696,1164,45,0.14,20653.0
1697,850,47,0.11,20082.0
1698,12194,40,0.13,28202.0
1699,3321,40,0.02,21617.0
1700,1760,37,0.03,16813.0
1701,1004,41,0.02,20918.0
1702,482,36,0.06,18104.0
1703,21,38,0.06,21206.0
1704,5604,35,0.06,18874.0
1705,2010,37,0.05,16873.0
1706,1630,36,0.01,18682.0
1707,2336,40,0.04,19153.0
1708,836,42,0.01,18693.0
1709,292,32,0.02,20919.0
1710,560,47,0.27,16099.0
1711,677,54,0.08,16379.0
1712,432,42,0.04,17024.0
1713,1746,43,0.04,22594.0
1714,3370,44,0.03,21535.0
1715,1181,43,0.08,18257.0
1716,1902,44,0.09,17189.0
1717,2234,42,0.08,15239.0
1718,268,41,0.07,18293.0
1719,2942,38,0.11,19272.0
1720,12241,39,0.19,20185.0
1721,22684,40,0.24,21154.0
1722,5070,39,0.27,21034.0
1723,1193,40,0.16,17873.0
1724,278,45,0.06,23159.0
1725,12410,38,0.06,28262.0
1726,5038,42,0.05,21187.0
1727,851,50,0.01,21374.0
1728,1343,47,0.02,22734.0
1729,1380,50,0.02,20182.0
1730,1883,48,0.01,21418.0
1731,1928,47,0.03,20962.0
1732,3239,43,0.04,23158.0
1733,485,49,0.02,21800.0
1734,398,49,0.02,21809.0
1735,1204,48,0.01,21532.0
1736,702,48,0.03,27005.0
1737,579,48,0.02,25421.0
